   1734450    3    5  529  12.125  189   2.375   86  123    4400.05  124    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734300    3    6  519  11.125  185   2.125   85  124    2056.87    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734400    3    5  524  11.125  185   2.625   87  125    3232.23  126    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734410    3    6  526  11.125  185   2.625   87  126    3232.23    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234190    3    5  514  12.875  192   2.125   85  127    1751.12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10220    3    4  218  11.625  187   5.625   99  128    2050.31    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234680    3    4  545  13.125  193   7.375  106  129    1748.52  130    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234700    3    5  546  13.125  193   7.375  106  130    1748.52    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10219    3    4  217  12.375  190   7.375  106  131    1461.00  132    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1837462    3    5  591  12.375  190   7.875  108  132     292.09    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10201    3    4  199  10.125  181   4.875   96  133    1176.82    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10195    3    4  193  13.125  193   7.125  105  134    1166.36    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234500    3    4  534  14.125  197   5.125   97  135     869.67  136    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234550    3    5  536  14.375  198   5.375   98  136     289.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10202    3    4  200  10.375  182   4.125   93  137     294.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10198    3    3  196  10.625  183   7.625  107  138    7936.29  139    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10218    3    4  216  11.125  185   7.875  108  139    1467.83  140  141    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1837433    3    5  587  10.625  183   8.625  111  140     293.91    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1837440    3    5  588  11.125  185   8.375  110  141     293.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10193    3    3  191   9.125  177   4.875   96  142    3547.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10211    3    3  209   9.875  180   6.875  104  143    1178.43    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10212    3    3  210   9.625  179   6.625  103  144     589.65    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10215    3    3  213   8.875  176   7.125  105  145     295.46    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10183    3    3  181  10.375  182   6.375  102  146     294.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20002    3    2  816   8.125  173   7.125  105  147  135306.36  148  163  164  165    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10200    3    3  198   9.625  179  12.125  125  148   68437.62  149  159  162    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1835800    3    4  562   9.375  178  12.875  128  149   45192.46  150  158    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335500    3    5  561   9.375  178  13.625  131  150   28040.99  151  154  157    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335014    3    6  554   9.125  177  13.625  131  151   12418.31  152  153    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335241    3    7  559   8.375  174  14.375  134  152    2071.68    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335011    3    7  553   8.125  173  13.875  132  153    1480.90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335181    3    6  558   9.625  179  14.125  133  154   11205.29  155  156    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1535100    3    7  555   9.625  179  15.625  139  155    1475.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1535110    3    7  556   9.625  179  15.375  138  156     884.70    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335381    3    6  560   9.875  180  13.875  132  157    2353.63    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1335122    3    5  557   8.625  175  12.875  128  158   10368.70    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10186    3    4  184  10.375  182  11.375  122  159   11168.49  160  161    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10217    3    5  215   9.625  179   9.125  113  160     589.87    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10203    3    5  201   9.875  180   9.125  113  161     294.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10184    3    4  182   9.875  180  11.625  123  162     294.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10204    3    3  202   9.125  177   9.875  116  163    2064.86    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10187    3    3  185   8.375  174   8.375  110  164     295.85    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10210    3    3  208   8.875  176   9.625  115  165     295.46    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1891500    4    1  763 -15.875   77  33.375  210  166  420946.44  167    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10157    4    2  155 -15.625   78  32.625  207  167  405620.00  168  174  187  207  225  234  237  238    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1291100    4    3  742 -17.375   71  24.375  174  168  129846.64  169    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1591001    4    4  740 -16.125   76  23.125  169  169  117807.48  170  173    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1591200    4    5  743 -14.125   84  23.625  171  170   27104.91  171    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1591231    4    6  747 -13.625   86  24.125  173  171   17521.14  172    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1591237    4    7  748 -11.875   93  24.125  173  172     292.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1591820    4    5  773 -14.875   81  22.625  167  173   12746.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10277    4    3  274 -15.875   77  28.375  190  174   60257.27  175    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10276    4    4  273 -15.875   77  28.125  189  175   58816.99  176    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
